post_id,post_date,event_date,post_title,record_type,seq_no,time_raw,time_start,time_end,place_raw,place_primary,venue_raw,march_raw,march_start,march_end,march_waypoints,is_pre_march,parent_seq_no,event_name,personnel_raw,personnel_count,control_time_raw,control_section_raw,control_method_raw,crowd_focus_points,parse_ok,source_url
1409,2025.10.22,2025.10.22,10월 22일 (수) 행사 및 집회,assembly,1,11:30~13:00,11:30,13:00,롯데하이마트 본사⇄도곡역 ※행진: 하이마트본사→학여울역→도곡역→하이마트본사(1개차로),롯데하이마트 본사,,※행진: 하이마트본사→학여울역→도곡역→하이마트본사(1개차로),하이마트본사,하이마트본사,학여울역|도곡역,FALSE,,,300명,300,,,,롯데하이마트 본사;하이마트본사;학여울역;도곡역,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1409
1409,2025.10.22,2025.10.22,10월 22일 (수) 행사 및 집회,assembly,2,19:00∼21:00,19:00,21:00,서울시의회 앞(인도)→적선 현대빌딩 ※행진:서울시의회→세종대로사거리→현대해상빌딩→광화문역1出→도렴교차로→적선현대빌딩(1개차로),서울시의회 앞(인도),,※행진:서울시의회→세종대로사거리→현대해상빌딩→광화문역1出→도렴교차로→적선현대빌딩(1개차로),서울시의회,적선현대빌딩,세종대로사거리|현대해상빌딩|광화문역1出|도렴교차로,FALSE,,,50명,50,,,,서울시의회 앞(인도);서울시의회;세종대로사거리;현대해상빌딩;광화문역1出;도렴교차로;적선현대빌딩,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1409
1409,2025.10.22,2025.10.22,10월 22일 (수) 행사 및 집회,assembly,3,19:30∼22:00,19:30,22:00,봉림교(인도)⇄신림역 1出 ※행진:봉림교→신원시장→신림교→순대타운→신림역1出→우체국삼거리→늘푸름빌딩→봉림교(인도),봉림교(인도),,※행진:봉림교→신원시장→신림교→순대타운→신림역1出→우체국삼거리→늘푸름빌딩→봉림교(인도),봉림교,봉림교(인도),신원시장|신림교|순대타운|신림역1出|우체국삼거리|늘푸름빌딩,FALSE,,,,,,,,봉림교(인도);봉림교;신원시장;신림교;순대타운;신림역1出;우체국삼거리;늘푸름빌딩,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1409
1409,2025.10.22,2025.10.22,10월 22일 (수) 행사 및 집회,assembly,4,19:00∼20:00,19:00,20:00,평강제일교회 앞,평강제일교회 앞,,,,,,FALSE,,,,,,,,평강제일교회 앞,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1409
smpa-00329326,2025.10.21,2025.10.22,오늘의 집회 251022 수,assembly,2,12:00~13:00,12:00,13:00,연합뉴스 앞 <수송동>,연합뉴스 앞 <수송동>,,,,,,FALSE,,,300명,300,,,,연합뉴스 앞 <수송동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=27&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00329326
smpa-00329326,2025.10.21,2025.10.22,오늘의 집회 251022 수,assembly,4,19:30~21:30,19:30,21:30,봉림동 ⇄ 신림역 1出 <신림동>,봉림동 ⇄ 신림역 1出 <신림동>,,,,,,FALSE,,,100명,100,,,,봉림동 ⇄ 신림역 1出 <신림동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=27&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00329326
1404,2025.10.21,2025.10.21,10월 21일 (화) 행사 및 집회,assembly,1,10:00∼10:30,10:00,10:30,이순신像 앞,이순신像 앞,,,,,,FALSE,,,,,,,,이순신像 앞,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1404
1404,2025.10.21,2025.10.21,10월 21일 (화) 행사 및 집회,assembly,2,10:00∼13:00,10:00,13:00,LG헬로비전 본사 앞(인도),LG헬로비전 본사 앞(인도),,,,,,FALSE,,,,,,,,LG헬로비전 본사 앞(인도),TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1404
1404,2025.10.21,2025.10.21,10월 21일 (화) 행사 및 집회,assembly,3,13:30∼15:30,13:30,15:30,삼각지파출소 앞(2개차로),삼각지파출소 앞(2개차로),,,,,,FALSE,,,,,,,,삼각지파출소 앞(2개차로),TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1404
1404,2025.10.21,2025.10.21,10월 21일 (화) 행사 및 집회,assembly,4,14:00∼16:00,14:00,16:00,산업은행 측면(3개차로)→삼보빌딩교차로 ※행진:산업은행측면→수출입은행→복음빌딩교차로→삼보빌딩R(2개차로),산업은행 측면(3개차로),,※행진:산업은행측면→수출입은행→복음빌딩교차로→삼보빌딩R(2개차로),산업은행측면,삼보빌딩R,수출입은행|복음빌딩교차로,FALSE,,,,,,,,산업은행 측면(3개차로);산업은행측면;수출입은행;복음빌딩교차로;삼보빌딩R,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1404
1402,2025.10.20,2025.10.20,10월 20일 (월) 행사 및 집회,assembly,1,11:30∼13:30,11:30,13:30,"국가인권위원회 앞(인도)→ 광화문역 3出 ※ 행진: 국가인권위원회→을지로입구→대한문→세종대로사거리→ 광화문KT(1.8km, 인도)",국가인권위원회 앞(인도),,"※ 행진: 국가인권위원회→을지로입구→대한문→세종대로사거리→ 광화문KT(1.8km, 인도)",국가인권위원회,광화문KT,을지로입구|대한문|세종대로사거리,FALSE,,,,,,,,국가인권위원회 앞(인도);국가인권위원회;을지로입구;대한문;세종대로사거리;광화문KT,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1402
1402,2025.10.20,2025.10.20,10월 20일 (월) 행사 및 집회,assembly,2,14:00∼15:30,14:00,15:30,시청 동편(2개차로),시청 동편(2개차로),,,,,,FALSE,,,,,,,,시청 동편(2개차로),TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1402
1402,2025.10.20,2025.10.20,10월 20일 (월) 행사 및 집회,pre_march,,08:30∼10:00,8:30,10:00,시청 후문 인도,시청 후문 인도,,,,,,TRUE,2,,,,,,,시청 후문 인도,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1402
1402,2025.10.20,2025.10.20,10월 20일 (월) 행사 및 집회,pre_march,,10:30∼11:30,10:30,11:30,시청 동편 2개차로,시청 동편 2개차로,,,,,,TRUE,2,,,,,,,시청 동편 2개차로,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1402
1402,2025.10.20,2025.10.20,10월 20일 (월) 행사 및 집회,assembly,3,16:00∼,16:00,,LG헬로비전 본사 앞(인도),LG헬로비전 본사 앞(인도),,,,,,FALSE,,,,,,,,LG헬로비전 본사 앞(인도),TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1402
468,2025.5.1,2025.10.20,10월 20일 (일) 행사 및 집회,assembly,1,11:00∼14:00,11:00,14:00,동화면세점 앞 편도 全차로,동화면세점 앞 편도 全차로,,,,,,FALSE,,,,,,,,동화면세점 앞 편도 全차로,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=468
468,2025.5.1,2025.10.20,10월 20일 (일) 행사 및 집회,assembly,2,09:30~11:00,9:30,11:00,평강제일교회 정·후문,평강제일교회 정·후문,,,,,,FALSE,,,,,,,,평강제일교회 정·후문,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=468
1364,2025.10.2,2025.10.2,10월 2일 (목) 행사 및 집회,assembly,1,09:30∼11:00,9:30,11:00,서울역 등,서울역 등,,,,,,FALSE,,,,,,,,서울역 등,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1364
1364,2025.10.2,2025.10.2,10월 2일 (목) 행사 및 집회,assembly,2,09:00∼11:00,9:00,11:00,용산역 등,용산역 등,,,,,,FALSE,,,,,,,,용산역 등,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1364
1364,2025.10.2,2025.10.2,10월 2일 (목) 행사 및 집회,assembly,3,15:00∼17:00,15:00,17:00,고속버스터미널 경부선광장,고속버스터미널 경부선광장,,,,,,FALSE,,,,,,,,고속버스터미널 경부선광장,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1364
1364,2025.10.2,2025.10.2,10월 2일 (목) 행사 및 집회,assembly,4,"19:30∼22:00 중앙우체국→대한문 ※ 행진: 중앙우체국→소공로→을지로1가→종로1가 →세종대로사거리→대한문 (2.4km, 1개차로)",19:30,22:00,행진,행진,,,,,,FALSE,,,,,,,,행진,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1364
1364,2025.10.2,2025.10.2,10월 2일 (목) 행사 및 집회,assembly,5,10:00∼11:00,10:00,11:00,평강제일교회 정문 앞,평강제일교회 정문 앞,,,,,,FALSE,,,,,,,,평강제일교회 정문 앞,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1364
1364,2025.10.2,2025.10.2,10월 2일 (목) 행사 및 집회,assembly,6,"15:00∼18:00 도봉구청 앞(인도)⇄장애인복지관 ※ 행진: 도봉구청→장애인복지관→삼성래미안@→도봉구청 (1.1km, 1개차로)",15:00,18:00,행진,행진,,,,,,FALSE,,,,,,,,행진,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1364
1400,2025.10.19,2025.10.19,10월 19일 (일) 행사 및 집회,assembly,1,11:00∼13:00,11:00,13:00,동화면세점~코리아나호텔(편도 全차로),동화면세점~코리아나호텔(편도 全차로),,,,,,FALSE,,,"50,000명",50000,,,,동화면세점~코리아나호텔(편도 全차로),TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1400
1400,2025.10.19,2025.10.19,10월 19일 (일) 행사 및 집회,assembly,2,10:00∼17:00,10:00,17:00,파이낸스센터 앞(인도),파이낸스센터 앞(인도),,,,,,FALSE,,,,,,,,파이낸스센터 앞(인도),TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1400
1400,2025.10.19,2025.10.19,10월 19일 (일) 행사 및 집회,assembly,3,09:30∼10:30,9:30,10:30,평강제일교회 앞,평강제일교회 앞,,,,,,FALSE,,,"1,000명",1000,,,,평강제일교회 앞,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1400
1400,2025.10.19,2025.10.19,10월 19일 (일) 행사 및 집회,assembly,4,16:00∼18:30,16:00,18:30,"철산역 4出 ※행진:철산역→광명시청→광명사거리→광명교(서울시계) →천왕역→천왕지구→남부구치소(3.6km, 1개차로)",철산역 4出,,"※행진:철산역→광명시청→광명사거리→광명교(서울시계) →천왕역→천왕지구→남부구치소(3.6km, 1개차로)",철산역,남부구치소,광명시청|광명사거리|광명교(서울시계)|천왕역|천왕지구,FALSE,,,300명,300,,,,철산역 4出;철산역;광명시청;광명사거리;광명교(서울시계);천왕역;천왕지구;남부구치소,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1400
1400,2025.10.19,2025.10.19,10월 19일 (일) 행사 및 집회,event,,10.19.(일) 14:00~20:00,14:00,20:00,롯데월드타워→몽촌토성역→잠실역→석촌호수 서호→송파대로 →가락시장역→석촌호수 동호→잠실역→롯데월드타워,롯데월드타워 잔디광장 및 잠실일대,롯데월드타워 잔디광장 및 잠실일대,※행진:롯데월드타워→몽촌토성역→잠실역→석촌호수 서호→송파대로 →가락시장역→석촌호수 동호→잠실역→롯데월드타워,롯데월드타워,롯데월드타워,몽촌토성역|잠실역|석촌호수 서호|송파대로|가락시장역|석촌호수 동호|잠실역,FALSE,,,,,07:30~10:10 구간별 통제예정 ○2025 차 없는 잠수교 뚜벅뚜벅 축제 -기간 : 10.19.(일) 11:00~23:00,잠수교 북단~남단 달빛광장 (1.1km),양방향 전면통제 ○미사단길 야시장 축제,롯데월드타워 잔디광장 및 잠실일대;롯데월드타워;몽촌토성역;잠실역;석촌호수 서호;송파대로;가락시장역;석촌호수 동호,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1400
1398,2025.10.18,2025.10.18,10월 18일 (토) 행사 및 집회,assembly,1,13:00∼17:00,13:00,17:00,"동화면세점∼서울시의회(편도 全차로) ※행진:동화면세점→종로1가→을지로1가→서울시청동편→대한문(1.6km, 2개차로)",동화면세점∼서울시의회(편도 全차로),,"※행진:동화면세점→종로1가→을지로1가→서울시청동편→대한문(1.6km, 2개차로)",동화면세점,대한문,종로1가|을지로1가|서울시청동편,FALSE,,,,,,,,동화면세점∼서울시의회(편도 全차로);동화면세점;종로1가;을지로1가;서울시청동편;대한문,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1398
1398,2025.10.18,2025.10.18,10월 18일 (토) 행사 및 집회,assembly,2,11:00∼15:00,11:00,15:00,"효령빌딩 앞(1개차로) ※행진:효령빌딩→서울시청동편→숭례문→한국은행→을지로1가→광교→효령빌딩(2.7km, 2개차로)",효령빌딩 앞(1개차로),,"※행진:효령빌딩→서울시청동편→숭례문→한국은행→을지로1가→광교→효령빌딩(2.7km, 2개차로)",효령빌딩,효령빌딩,서울시청동편|숭례문|한국은행|을지로1가|광교,FALSE,,,,,,,,효령빌딩 앞(1개차로);효령빌딩;서울시청동편;숭례문;한국은행;을지로1가;광교,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1398
1398,2025.10.18,2025.10.18,10월 18일 (토) 행사 및 집회,assembly,3,13:30∼15:30,13:30,15:30,"보신각 앞(인도) ※행진:보신각→종로2가→을지로2가→을지로1가→보신각(1.7km, 1개차로)",보신각 앞(인도),,"※행진:보신각→종로2가→을지로2가→을지로1가→보신각(1.7km, 1개차로)",보신각,보신각,종로2가|을지로2가|을지로1가,FALSE,,,,,,,,보신각 앞(인도);보신각;종로2가;을지로2가;을지로1가,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1398
1398,2025.10.18,2025.10.18,10월 18일 (토) 행사 및 집회,assembly,4,15:00∼18:00,15:00,18:00,"정부서울청사앞(2개차로)→광화문 ※행진:정부서울청사앞→세종대로사거리→종로1가→한국은행→숭례문→광화문(2.4km, 2개차로)",정부서울청사앞(2개차로),,"※행진:정부서울청사앞→세종대로사거리→종로1가→한국은행→숭례문→광화문(2.4km, 2개차로)",정부서울청사앞,광화문,세종대로사거리|종로1가|한국은행|숭례문,FALSE,,,,,,,,정부서울청사앞(2개차로);정부서울청사앞;세종대로사거리;종로1가;한국은행;숭례문;광화문,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1398
1398,2025.10.18,2025.10.18,10월 18일 (토) 행사 및 집회,assembly,5,16:00∼18:00,16:00,18:00,"보신각 앞(1개차로) ※행진:보신각→안국동사거리→광화문교차로→세종대로사거리→소라탑→청계남로→광교→보신각(2.4km, 2개차로)",보신각 앞(1개차로),,"※행진:보신각→안국동사거리→광화문교차로→세종대로사거리→소라탑→청계남로→광교→보신각(2.4km, 2개차로)",보신각,보신각,안국동사거리|광화문교차로|세종대로사거리|소라탑|청계남로|광교,FALSE,,,,,,,,보신각 앞(1개차로);보신각;안국동사거리;광화문교차로;세종대로사거리;소라탑;청계남로;광교,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1398
1398,2025.10.18,2025.10.18,10월 18일 (토) 행사 및 집회,assembly,6,16:00∼20:00,16:00,20:00,"서울역광장→명동역 1出 ※행진:서울역광장→숭례문→한국은행→명동역 1出(3km, 1개차로)",서울역광장,,"※행진:서울역광장→숭례문→한국은행→명동역 1出(3km, 1개차로)",서울역광장,명동역 1出,숭례문|한국은행,FALSE,,,,,,,,서울역광장;숭례문;한국은행;명동역 1出,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1398
1398,2025.10.18,2025.10.18,10월 18일 (토) 행사 및 집회,assembly,7,14:00∼17:00,14:00,17:00,"삼각지파출소 앞(2개차로)→을지로1가 ※행진:삼각지파출소→서울역→숭례문→을지로1가(3.6km, 1개차로)",삼각지파출소 앞(2개차로),,"※행진:삼각지파출소→서울역→숭례문→을지로1가(3.6km, 1개차로)",삼각지파출소,을지로1가,서울역|숭례문,FALSE,,,,,,,,삼각지파출소 앞(2개차로);삼각지파출소;서울역;숭례문;을지로1가,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1398
1398,2025.10.18,2025.10.18,10월 18일 (토) 행사 및 집회,assembly,8,17:30∼20:00,17:30,20:00,"이태원광장 앞(1개차로)→루터교회 앞(2개차로) ※행진:이태원광장→이태원역→한강진역→루터교회(2.5km, 1개차로)",이태원광장 앞(1개차로),,"※행진:이태원광장→이태원역→한강진역→루터교회(2.5km, 1개차로)",이태원광장,루터교회,이태원역|한강진역,FALSE,,,,,,,,이태원광장 앞(1개차로);이태원광장;이태원역;한강진역;루터교회,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1398
1398,2025.10.18,2025.10.18,10월 18일 (토) 행사 및 집회,assembly,9,16:00∼21:00,16:00,21:00,"K타워 앞(2개차로)→중앙지검 앞(3개차로) ※행진:K타워→강남역→교대역→능라도(5km, 2개차로)",K타워 앞(2개차로),,"※행진:K타워→강남역→교대역→능라도(5km, 2개차로)",K타워,능라도,강남역|교대역,FALSE,,,,,,,,K타워 앞(2개차로);K타워;강남역;교대역;능라도,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1398
1398,2025.10.18,2025.10.18,10월 18일 (토) 행사 및 집회,assembly,10,17:00∼19:30,17:00,19:30,"서초역 2出 앞(3개차로)→강남CGV ※행진:서초역→교대입구교차로→서울교대교차로→교대역→강남역→강남CGV(2.5km, 2개차로)",서초역 2出 앞(3개차로),,"※행진:서초역→교대입구교차로→서울교대교차로→교대역→강남역→강남CGV(2.5km, 2개차로)",서초역,강남CGV,교대입구교차로|서울교대교차로|교대역|강남역,FALSE,,,,,,,,서초역 2出 앞(3개차로);서초역;교대입구교차로;서울교대교차로;교대역;강남역;강남CGV,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1398
1398,2025.10.18,2025.10.18,10월 18일 (토) 행사 및 집회,assembly,11,①14:00∼14:30 ②14:00∼16:00,14:00,14:30,"세종대왕像 뒤편 정부서울청사→광화문역 2出 건너편 ※행진:정부서울청사→안국동사거리→종로1가→세종대로사거리→광화문역2出 건너편(2km, 1개차로)",세종대왕像 뒤편 정부서울청사,,"※행진:정부서울청사→안국동사거리→종로1가→세종대로사거리→광화문역2出 건너편(2km, 1개차로)",정부서울청사,광화문역2出 건너편,안국동사거리|종로1가|세종대로사거리,FALSE,,,,,,,,세종대왕像 뒤편 정부서울청사;정부서울청사;안국동사거리;종로1가;세종대로사거리;광화문역2出 건너편,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=1398
