noft_ocrn_dt,crtr_ymd,noft_se_cd,noft_se_nm,noft_ttl,noft_cn,nonstop_yn,upbdnb_se,xcse_sitn_bgng_dt,xcse_sitn_end_dt,line_nm_lst,stn_sctn_cd_lst
2023-02-09T21:40:29,20230209,6,기타,4호선 미아역 무정차 통과 종료,4호선 미아역 폭발물 의심 물체 신고는 경찰 특공대 출동 확인 결과 특이사항 없어 미아역 상하선 무정차 통과 종료되어 열차운행 재개되었음을 알려드립니다. 열차이용에 참고하시기 바랍니다. 02-09 21:40:29,Y,"상행, 하행",,2023-02-09T21:40:29,4호선,0415
2023-02-10T07:33:40,20230210,3,열차사고,코레일 안산선 사상사고,"코레일 구간 안산선 안산역 사상사고 발생으로 안산~오이도역 간 상,하선 열차 운행 중지 중이오니 열차 이용에 참고하시기 바랍니다. 02-10 07:33:40",N,"상행, 하행",,,,"1759, 1760, 1761, 1762"
2023-02-10T08:37:38,20230210,3,열차사고,코레일 안산선 사상사고 조치완료,"코레일 구간 안산선 안산역 사상사고는 조치가 완료되어 운행 중단되었던 안산~오이도역 간 상,하선 전구간 열차운행 재개되었습니다. 열차 이용에 참고하시기 바랍니다.  02-10 08:37:38",Y,"상행, 하행",,2023-02-10T08:37:38,,전구간
2023-02-11T13:45:33,20230211,1,화재,코레일 구간 연기발생,"코레일 구간 일산선 백석역 유치선 연기 발생으로 대화~백석역 간 상,하선 일시 운행 중단 중 입니다. 열차 이용에 참고하시기 바랍니다. 02-11 13:45:33",Y,"상행, 하행",,,,"1958, 1957, 1956, 1955, 1954"
2023-02-11T13:52:43,20230211,1,화재,코레일 구간 연기발생 조치완료,"코레일 구간 일산선 백석역 유치선 연기 발생으로 인한 대화~백석역 간 상,하선 일시 운행 중단은 조치 완료되어 열차운행 재개 중 입니다. 열차 이용에 참고하시기 바랍니다. 02-11 13:52:43",Y,"상행, 하행",,2023-02-11T13:52:43,,"1958, 1957, 1956, 1955, 1954"
2023-02-12T07:07:57,20230212,4,시설장애,2호선 성수지선 신호장애 알림,"서울교통공사에서 알려드립니다.
금일 06:57분경 2호선 성수지선 성수~신설동 양방향 신호장애로 열차운행이 지연되고 있습니다.
열차 이용에 참고하시기 바랍니다. 현재 조치 중으로 신속한 복구에 최선을 다하겠습니다.
열차이용에 불편을 드려 대단히 죄송합니다. 02-12 07:07:57",N,"상행, 하행",,,2호선,"0211, 0244, 0245, 0250, 0246"
2023-02-12T07:43:48,20230212,4,시설장애,2호선 성수지선 신호장애 조치완료,"서울교통공사에서 알려드립니다.
오늘 06:57분경 발생한 2호선 성수지선 성수~신설동 양방향 신호장애는 조치완료 되었습니다.
열차 이용에 참고 하시기 바랍니다. 02-12 07:43:48",N,"상행, 하행",,,2호선,"0211, 0244, 0245, 0250, 0246"
2023-02-12T19:09:19,20230212,2,차량고장,5호선 차량고장,현재 5호선 하남검단산행 열차 김포공항역에서 열차고장으로(후속열차와 구원연결) 조치시까지 약20분 정도 소요 될 것으로 예상됩니다. 바쁘신 고객께서는 타교통을 이용 바랍니다. 열차이용에 불편을 드려 대단히 죄송합니다. -서울교통공사 종합관제단 02-12 19:09:19,N,,,,5호선,2513
2023-02-12T19:39:24,20230212,2,차량고장,5호선 차량고장 조치완료,현재 5호선 하남검단산행 열차 김포공항역에서 차량고장(후속열차와 구원연결)은 조치가 완료되어 열차 정상운행 재개되었습니다. 열차이용에 불편을 드려 대단히 죄송합니다. -서울교통공사 종합관제단 02-12 19:39:24,N,,,,5호선,2513
2023-02-14T23:25:13,20230214,6,기타,김포골드라인 환승 불가 안내,"현재 김포골드라인 관제시스템 이상으로 전구간 열차 운행이 중지되었습니다.
김포골드라인을 이용하실 고객님께서는 참고하시기 바랍니다.  02-14 23:25:13",N,,,,,전구간
2023-02-14T23:51:56,20230214,6,기타,김포골드라인 운행 재개,운행중지되었던 김포골드라인은 23:40부터 열차 운행을 재개하였습니다.  02-14 23:51:56,N,,,,,
2023-02-15T06:07:24,20230215,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
2.15. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 02-15 06:07:24",Y,,2023-02-15T08:00:00,,4호선,
2023-02-15T07:42:50,20230215,4,시설장애,고객센터 전산장애,"현재 고객센터 전산장애로 인하여 전산으로 문의접수가 어려우며 전화로만 문의접수가 가능하니 
이점 참고하여 이용해 주시기 바랍니다 02-15 07:42:50",N,,,,,
2023-02-16T06:00:00,20230216,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
2.16. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 02-16 06:00:00",Y,,2023-02-16T08:00:00,,4호선,
2023-02-17T06:00:00,20230217,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
2.17. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 02-17 06:00:00",Y,,2023-02-17T08:00:00,,4호선,
2023-02-20T06:00:00,20230220,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
2.20. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 02-20 06:00:00",Y,,2023-02-20T08:00:00,,4호선,
2023-02-21T06:01:16,20230221,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
2.21.08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 02-21 06:01:16",Y,,2023-02-21T08:00:00,,4호선,
2023-02-22T06:11:21,20230222,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
2.22.08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 02-22 06:11:21",Y,,2023-02-22T08:00:00,,4호선,
2023-02-23T06:00:27,20230223,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
2.23.08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 02-23 06:00:27",Y,,2023-02-23T08:00:00,,4호선,
2023-02-24T06:00:00,20230224,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
2.24. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 02-24 06:00:00",Y,,2023-02-24T08:00:00,,4호선,
2023-02-27T06:02:11,20230227,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
2.27. 08시부터 1호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다 02-27 06:02:11",Y,,2023-02-27T08:00:00,,1호선,
2023-02-28T06:00:00,20230228,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
2.28. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 02-28 06:00:00",Y,,2023-02-28T08:00:00,,4호선,
2023-03-02T06:08:32,20230302,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.2. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-02 06:08:32",Y,,2023-03-02T08:00:00,,4호선,
2023-03-03T06:00:30,20230303,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.3. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-03 06:00:30",Y,,2023-03-03T08:00:00,,4호선,
2023-03-06T06:00:51,20230306,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.6. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-06 06:00:51",Y,,2023-03-06T08:00:00,,4호선,
2023-03-06T08:01:03,20230306,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.6. 08시부터 1호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다.  03-06 08:01:03",Y,,2023-03-06T08:00:00,,1호선,
2023-03-07T06:00:20,20230307,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.7. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-07 06:00:20",Y,,2023-03-07T08:00:00,,4호선,
2023-03-08T06:00:00,20230308,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.8. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-08 06:00:00",Y,,2023-03-08T08:00:00,,4호선,
2023-03-09T06:00:00,20230309,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.9. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-09 06:00:00",Y,,2023-03-09T08:00:00,,4호선,
2023-03-10T06:01:37,20230310,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.10. 08시부터 1호선 시청역에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-10 06:01:37",Y,,2023-03-10T08:00:00,,1호선,0151
2023-03-13T06:05:28,20230313,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.13. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-13 06:05:28",Y,,2023-03-13T08:00:00,,4호선,
